,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,T[eV]
233,1.1195149611567732e-20,6.657882275067667e-16,3.121983454421205e-12,3.567422991106649e-09,9.280838327362281e-07,0.00011482526586718065,0.0031644741646982472,0.1118213255616153,0.8643128145131784,0.02050767782899447,7.785543161610942e-05,9.557132712430453e-08,8.32456978580107e-12,1.4404550511779881e-16,2.72813843207922e-22,5.532760023646077e-29,1.1478864519584314e-36,2.944312162732539e-73,5.334446779071854e-113,50.08407989848212
234,9.947066481177933e-21,5.975593365479492e-16,2.8349055632049093e-12,3.2841780461057072e-09,8.685680604707123e-07,0.00010957987522915913,0.0030845780999638533,0.11128735234187644,0.8638316806164378,0.02159821152287878,8.760968033097349e-05,1.1599714680092365e-07,1.106206816064971e-11,2.1227059819570608e-16,4.507481826178272e-22,1.0350375999976624e-28,2.4535555533928524e-36,3.381230318001814e-72,2.8403519623008784e-111,50.431594871713585
235,8.840579795392655e-21,5.36470114353873e-16,2.574913546445863e-12,3.024173843049015e-09,8.1304263102935e-07,0.00010459088287120713,0.003006978240536287,0.11075946349685618,0.8632957271737026,0.022733807347325146,9.847623626639701e-05,1.4053839656145718e-07,1.466508631285496e-11,3.1185943746298083e-16,7.419415608385518e-22,1.927775521417085e-28,5.2175929818941446e-36,3.4978874692342966e-71,1.2535778870510916e-109,50.78152112327673
236,7.859370475189486e-21,4.81759351042002e-16,2.3393929072796695e-12,2.785447669648566e-09,7.612294497181148e-07,9.984498016391368e-05,0.0029315983960123736,0.11023736229085429,0.8627042307335275,0.02391546277880262,0.00011056681612401122,1.6996788187433866e-07,1.939548306737515e-11,4.567710917200077e-16,1.2166423702737053e-21,3.5746128611121423e-28,1.1038369528587361e-35,3.264446629522004e-70,4.5982762596895406e-108,51.13387538414326
237,6.989025104011958e-21,4.327482471870282e-16,2.1259861339774305e-12,2.5662062107579835e-09,7.128703142827235e-07,9.532956880992975e-05,0.002858364798662494,0.10972074627341111,0.8620564880559647,0.02514414818455054,0.00012400246278834647,2.0519157474454865e-07,2.559049785131186e-11,6.669625778895733e-16,1.9874854658890156e-21,6.598739151300879e-28,2.3231879077989408e-35,2.752778582196268e-69,1.4059420904192116e-106,51.48867450137492
238,6.2168110809700275e-21,3.8883138620769255e-16,1.93256709878563e-12,2.3648107059519984e-09,6.677254694451708e-07,9.103272251608439e-05,0.002787206027008819,0.10920930715972871,0.8613518178505202,0.02642080472846961,0.00013891411664836785,2.4726921077506756e-07,3.3683256648291243e-11,9.708690741307511e-16,3.234327193893485e-21,1.2126641212193727e-27,4.864003546194307e-35,2.1010233232797686e-68,3.594443048642855e-105,51.84593543892913
239,5.531478503313005e-21,3.49468703873649e-16,1.7572180298440544e-12,2.1797634189006686e-09,6.255722670284385e-07,8.69431507000163e-05,0.002718052930859647,0.10870273068036433,0.8605895622899444,0.027746342508382628,0.00015544320407734824,2.974376536107662e-07,4.422850577724254e-11,1.4088676261243195e-15,5.2431833460448974e-21,2.2184877481941988e-27,1.0130252732680914e-34,1.454067950486972e-67,7.709978313224249e-104,52.205675278469755
240,4.923085585855981e-21,3.1417834427645023e-16,1.5982087964658907e-12,2.0096953023492156e-09,5.862039240013506e-07,8.305016412810932e-05,0.00265083855779244,0.1082006963975228,0.8597690882652205,0.02912163896190173,0.00017374224294533692,3.5713733423080356e-07,5.793481014672658e-11,2.0380968540570248e-15,8.467015803928957e-21,4.040182105855534e-27,2.09870582527869e-34,9.142972810008396e-67,1.3925264752143476e-102,52.56791122018422
241,4.382844806959288e-21,2.8253030390274326e-16,1.4539782742684462e-12,1.8533547527591551e-09,5.494283713226866e-07,7.934364238647298e-05,0.0025854980810804625,0.10770287748524619,0.8588897883461989,0.030547537578832832,0.00019397546526800344,4.280420992820534e-07,7.570472099086631e-11,2.9391393579595063e-15,1.3620219327875364e-20,7.324262479428915e-27,4.3249108366458705e-34,5.234243834045165e-66,2.1259996554555196e-101,52.93266058360561
242,3.9029873069750335e-21,2.5414077638036788e-16,1.3231175802202235e-12,1.7095973580228229e-09,5.150671869745525e-07,7.581400309141807e-05,0.0025219687290591085,0.1072089404708024,0.8579510814115151,0.03202484695850166,0.00021631945740215432,5.120928315214026e-07,9.868473930735147e-11,4.225253483647966e-15,2.182486123355368e-20,1.321718005978542e-26,8.865186967466619e-34,2.7343958073656568e-65,2.7550271324655095e-100,53.29994080844088
243,3.476643361141301e-21,2.286671201865027e-16,1.2043549888719583e-12,1.577376550193786e-09,4.829546070475286e-07,7.245217275028839e-05,0.002460189715928642,0.10671854493458327,0.8569524129108224,0.0335543402505658,0.00024096381859122534,6.115352368673729e-07,1.2832728473955548e-10,6.0550815792608234e-15,3.483605133907235e-20,2.3742139403461103e-26,1.8074909606047167e-33,1.3066253209231533e-64,3.0436983472420705e-99,53.66976945540476
244,3.0977370095819266e-21,2.058033802482501e-16,1.0965423601141644e-12,1.4557350829685874e-09,4.529366091825314e-07,6.924955918788428e-05,0.0024001021739924614,0.10623134316583305,0.8558932547219785,0.03513675501771085,0.00026811183915319677,7.289622270848887e-07,1.6646733651535323e-10,8.650082033999685e-15,5.538777871299465e-20,4.245243143155177e-26,3.665521432929854e-33,5.7257278246623636e-64,2.8801874759526376e-98,54.04216420705915
245,2.76089315653116e-21,1.8527630204633936e-16,9.986429259531487e-13,1.343797260758755e-09,4.248700630836387e-07,6.619802545777996e-05,0.002341649087331215,0.10574697977162278,0.8547731045655033,0.036772793558231695,0.00029798120019958424,8.673613654301748e-07,2.1541695620183671e-10,1.2318357176058941e-14,8.772135776260802e-20,7.555859981270793e-26,7.393708239345309e-33,2.3071530594285326e-63,2.346053355473302e-97,54.4171428686589
246,2.461355652900198e-21,1.6684178366035428e-16,9.097202992217782e-13,1.2407618526760773e-09,3.986219431980679e-07,6.328986516180051e-05,0.002284775226914762,0.10526509123652426,0.8535914849385982,0.03846312372571519,0.00033080469748634925,1.0301678855331837e-06,2.7808154662519266e-10,1.7487110812288622e-14,1.383895044253197e-19,1.338635211280559e-25,1.483381915349637e-32,8.573042639230412e-63,1.6536198985737958e-96,54.794723369002874
247,2.194915054098395e-21,1.502817172616082e-16,8.289285810067803e-13,1.1458956306660203e-09,3.740685990138559e-07,6.0517779104701805e-05,0.0022294270871572575,0.10478530543059329,0.8523479415309698,0.0402083802820438,0.00036683099283779663,1.2213238424872798e-06,3.581024651910272e-10,2.4746709554315378e-14,2.1747469681282503e-19,2.3606821224803515e-25,2.9601024221953453e-32,2.9466335136187727e-62,1.014212794007875e-95,55.17492376129126
248,1.9578449015201794e-21,1.3540117695290053e-16,7.55503456041241e-13,1.0585274764155634e-09,3.5109507875514067e-07,5.787485321464324e-05,0.0021755528239203797,0.10430724106332367,0.851042041084972,0.04200916681856861,0.00040632539756152816,1.445344010894458e-06,4.6003151410634e-10,3.491029491230725e-14,3.4042763694995906e-19,4.143918334289759e-25,5.875223171863289e-32,9.398201083321486e-62,5.4446425662686526e-95,55.557762223988775
249,1.746845513852351e-21,1.220259146471907e-16,6.887541765180335e-13,9.780430065794527e-10,3.295945025613197e-07,5.535453766355068e-05,0.002123102193973908,0.10383050708146892,0.8496733686627499,0.04386605827870907,0.0004495706933980741,1.7073892091358201e-06,5.895438996557685e-10,4.9094167714982185e-14,5.308300811818221e-19,7.2407973978509225e-25,1.1598679438365003e-31,2.791022221675613e-61,2.5742370645089313e-94,55.94325706169378
250,1.5589943955886016e-21,1.1000012993633682e-16,6.280563448532722e-13,9.038796703504109e-10,3.094674815206423e-07,5.2950627124692345e-05,0.00207202649592384,0.103354702008727,0.8482415242834662,0.04577960411336462,0.0004968679978333689,2.0133478044053748e-06,7.536975175073102e-10,6.882583174613218e-14,8.245300600255456e-19,1.2594123582106888e-24,2.277528980005846e-31,7.745229658350239e-61,1.0789557531763063e-93,56.331426706013545
251,1.3917024768385236e-21,9.918448368582031e-17,5.728454149832946e-13,8.355222774852949e-10,2.9062157919281615e-07,5.065724210795559e-05,0.0020222785126202394,0.10287941322554182,0.8467461188940295,0.047750332098384654,0.0005485376820558919,2.369926241476087e-06,9.612479166606258e-10,9.618875382755848e-14,1.2758066178211062e-18,2.180531810353517e-24,4.448331504367384e-31,2.0160102743967674e-60,4.036651928607253e-93,56.72228971644544
252,1.2426754924276614e-21,8.945432845461497e-17,5.226108399164776e-13,7.724989186239282e-10,2.7297081250060237e-07,4.8468811316262264e-05,0.001973812455059129,0.10240421618742156,0.8451867696371096,0.04977875284107528,0.0006049203514771231,2.784749542659735e-06,1.2230300639674706e-09,1.3401571945653921e-13,1.9665242773660174e-18,3.7581855734734425e-24,8.64205521097335e-31,4.941498477974401e-60,1.3578206058717202e-92,57.11586478126432
253,1.1098798909374619e-21,8.069813182785845e-17,4.768908005751551e-13,7.143772431325759e-10,2.564351890981354e-07,4.638005496947897e-05,0.001926583907795705,0.10192867358050609,0.8435630943805058,0.05186536500016052,0.0006663779005624494,3.266472850404024e-06,1.5524201259209036e-09,1.8614632436217205e-13,3.0196751703095775e-18,6.4480087631561166e-24,1.6700695932650265e-30,1.145354166252678e-59,4.1377735918105325e-92,57.51217071841614
254,9.915127370751988e-22,7.281607140533708e-17,4.352674575345427e-13,6.607610627962281e-10,2.409402785347281e-07,4.4385969044791746e-05,0.0018805497758856572,0.1014523344132584,0.8418747054721664,0.054010661241029545,0.0007332946557579089,3.824905231537042e-06,1.9658929674682387e-09,2.5776888375473655e-13,4.619336906986963e-18,1.1013284576255101e-23,3.210428436771449e-30,2.521356383634297e-59,1.1514840488543984e-91,57.91122647641758
255,8.8597513479025e-22,6.571878254846358e-17,3.973626731728037e-13,6.11287252504556e-10,2.2641681472947073e-07,4.2481810385197494e-05,0.00183566823337604,0.10097473304354147,0.8401212026851405,0.056215134945312877,0.0008060786225565638,4.471147138112078e-06,2.483694015517575e-09,3.5587317132142173e-13,7.039978510019198e-18,1.8726913859385836e-23,6.139286655826766e-30,5.29581970565978e-59,2.950859018650677e-91,58.313051135262214
256,7.918487549032107e-22,5.932624208492967e-17,3.6283415705299467e-13,5.656229216436382e-10,2.128003274536626e-07,4.066308263015807e-05,0.0017918986733664864,0.1004953881405448,0.8383021653166018,0.05847928769102853,0.0008851628552476204,5.217743129806673e-06,3.1306476412722e-09,4.898483152552991e-13,1.0689340531805574e-17,3.1702246108988217e-23,1.1679314641282916e-29,1.0664090876612085e-58,7.024974076851329e-91,58.71766390733256
257,7.078751006150834e-22,5.35667730332863e-17,3.313719921275612e-13,5.234628322468659e-10,2.0003080068716325e-07,3.892552292486331e-05,0.0017492016596651924,0.10001380158140676,0.8364171434045677,0.06080363751667735,0.0009710069706487576,6.0788517135388265e-06,3.937128395569074e-09,6.722703874730536e-13,1.6170961564418034e-17,5.343266652130298e-23,2.2104560528597756e-29,2.0691510645533726e-58,1.5679503661893777e-90,59.12508413831878
258,6.329371879205707e-22,4.83761570649782e-17,3.0269550364050017e-13,4.845270420891738e-10,1.8805235587117205e-07,3.7265089366728817e-05,0.0017075388800637606,0.09952945728263102,0.8344656480251708,0.063188727979818,0.0010640988301626833,7.0704344552145656e-06,4.940226426715529e-09,9.199373788233495e-13,2.437505085984402e-17,8.966798742193965e-23,4.162312147801194e-29,3.888894200687115e-58,3.3126944649535917e-90,59.535331308143704
259,5.66043356381732e-22,4.3696842892473944e-17,2.7655043645381854e-13,4.4855875285198114e-10,1.7681295822546997e-07,3.567794914992723e-05,0.0016668731012583087,0.09904181996680464,0.8324471406320509,0.06563513801781938,0.0011649564178483672,8.210466875503218e-06,6.1851443959442286e-09,1.2552262000620088e-12,3.661013791990395e-17,1.4983208932881138e-22,7.79832787217827e-29,7.11898954790562e-58,6.691942558628394e-90,59.94842503189409
260,5.063129595478531e-22,3.94772400792236e-17,2.5270640998439703e-13,4.153223452548509e-10,1.6626414443276986e-07,3.4160467370757436e-05,0.0016271681254448232,0.09855033386543322,0.8303610213977609,0.0681434926157352,0.0012741299458903673,9.51917406708756e-06,7.726870398321108e-09,1.7078681729358387e-12,5.4793217415845347e-17,2.4930704899775377e-22,1.4538213655484814e-28,1.2766434299586304e-57,1.3061733051084113e-89,60.36438506075867
261,4.52963714089626e-22,3.5671088928754214e-17,2.3095462304613304e-13,3.846015846607435e-10,1.5636077011762852e-07,3.2709196458564465e-05,0.001588388748617925,0.09805442135908335,0.8282066165148002,0.07071447428353728,0.001392204222924808,1.1019294477706892e-05,9.63218006582976e-09,2.3172675838788235e-12,8.172358744054103e-17,4.130993661378432e-22,2.6970861548025676e-28,2.2562740575991022e-57,2.490489820604825e-89,60.7832312829723
262,4.053005129380683e-22,3.22368981426138e-17,2.111057836863617e-13,3.561979821305275e-10,1.4706077566345775e-07,3.132086619879565e-05,0.001550500720605004,0.09755348155643534,0.8259831644109727,0.07334883534234451,0.0015198013251848227,1.2736375906584799e-05,1.1982031509132828e-08,3.1355240869818867e-12,1.2147614356461967e-16,6.817030454573054e-22,4.979517709333851e-28,3.9546814077867336e-57,4.692121137056117e-89,61.204983724767
263,3.6270553080428852e-22,2.9137442854248345e-17,1.929882416150057e-13,3.299292972379059e-10,1.383249690182463e-07,2.999237431647583e-05,0.0015134707068673982,0.09704688881420205,0.8236898008302487,0.07604741101671365,0.0016575836154201996,1.4699108479395481e-05,1.4874429462373232e-08,4.231366431031676e-12,1.799647940121609e-16,1.1204430608356322e-21,9.150102717846304e-28,6.919470744357181e-57,8.839605173063821e-89,61.629662551329425
264,3.2462947078632256e-22,2.6339316461365123e-17,1.7644630308102918e-13,3.0562817017416177e-10,1.3011682423933167e-07,2.872077759008484e-05,0.001477266252103893,0.09653399120034978,0.8213255427258765,0.07881113332759324,0.0018062571600917375,1.6939700220015846e-05,1.8427850452249972e-08,5.695265232499191e-12,2.6574766357404014e-16,1.8343154681748143e-21,1.6735996820137008e-27,1.2168627636909015e-56,1.686065066679829e-88,62.05728806776501
265,2.905838186708313e-22,2.3812530404091058e-17,1.6133871007727587e-13,2.8314087178027245e-10,1.2240229461960724e-07,2.750328346736021e-05,0.001441855745691407,0.09601410890343906,0.8188892709074499,0.08164104577799455,0.001966575601523352,1.9494301851324748e-05,2.2785339670222394e-08,7.646070352500173e-12,3.9117533160637633e-16,2.991483213932073e-21,3.0472500342601164e-27,2.1662479302196828e-56,3.29851526097244e-88,62.48788072006891
266,2.6013398730481063e-22,2.1530156680507892e-17,1.4753726757638041e-13,2.623261611539019e-10,1.1514963932313232e-07,2.6337242156083185e-05,0.001407208389001759,0.09548653259143072,0.816379711377491,0.0845383188208819,0.0021393445486094084,2.240348866261009e-05,2.8119413301894594e-08,1.0239619140683654e-11,5.740249873444796e-16,4.8603654382591506e-21,5.523861946581281e-27,3.9327064331071356e-56,6.708464467020704e-88,62.92146109610344
267,2.3289356411505792e-22,1.946803406976325e-17,1.3492577322037508e-13,2.430545249467643e-10,1.083293755019129e-07,2.5220161324448713e-05,0.0013732950993189741,0.09495056919171048,0.8137954767135368,0.08750416166558689,0.0023254212259674677,2.5712718538633758e-05,3.463777064299107e-08,1.3679810185383782e-11,8.398156444929023e-16,7.867954046591253e-21,9.970162428522467e-27,7.333333569046261e-56,1.4369666386593045e-87,63.35804992658251
268,2.0852118146227125e-22,1.7604667281659898e-17,1.2340014064654145e-13,2.2520935327892036e-10,1.0191500022248985e-07,2.414987522208801e-05,0.0013400961605478268,0.09440594356774373,0.8111356112028035,0.09053891338992864,0.0025256690370153187,2.947201966222639e-05,4.258851048313883e-08,1.8231992183490048e-11,1.225008328003112e-15,1.2690349759655854e-20,1.7918247402691407e-26,1.4076714712169766e-55,3.254959203987591e-87,63.79766808606282
269,1.8671344112953808e-22,1.59207915204784e-17,1.1286625145097189e-13,2.0868426943575725e-10,9.588219050802335e-08,2.3124421803845264e-05,0.0013075969718362478,0.09385262084857993,0.8083994751723904,0.0936423327414995,0.002740965017635726,3.37364436902849e-05,5.226733420129933e-08,2.4240446560239623e-11,1.7815110108666223e-15,2.0393643207591737e-20,3.2063535754728796e-26,2.7799696028549133e-55,7.788747845907681e-87,64.2403365939419
270,1.6719915158879876e-22,1.439901696289099e-17,1.0323818455041826e-13,1.9338087131469906e-10,9.020808761091285e-08,2.214192154841354e-05,0.0012757832781436391,0.09329057489601475,0.8055864778613808,0.09681407850088014,0.002972222209809998,3.8566871881213206e-05,6.402661549383294e-08,3.21510126138955e-11,2.5830058897176837e-15,3.2652522864432704e-20,5.712673781151438e-26,5.644653360172192e-55,1.9665579921853124e-86,64.68607661546328
271,1.4973589169382304e-22,1.3023644944253047e-17,9.443749407525238e-14,1.792081209726595e-10,8.487120400683417e-08,2.120057297108791e-05,0.0012446411142850668,0.09271978589364535,0.8026960743560866,0.10005371408505591,0.0032203900786766217,4.403052088879121e-05,7.828534082897249e-08,4.2539460662045604e-11,3.733734863508596e-15,5.2087262960020116e-20,1.0133750391964432e-25,1.1775921229089258e-54,5.232672087278805e-86,65.13490946272803
272,1.3410695466176232e-22,1.1780503284851789e-17,8.63925583800002e-14,1.6608179370770485e-10,7.985134150657237e-08,2.0298649421487904e-05,0.001214156796661266,0.09214024027181407,0.7997277650931556,0.10336070748527759,0.0034864546140098303,5.0201475394290254e-05,9.55406035509155e-08,5.6147311707761485e-11,5.380681749787672e-15,8.2781316013261e-20,1.789762984851654e-25,2.5222985470843075e-54,1.4653599894287145e-85,65.58685659571432
273,1.201186163373165e-22,1.0656797626569368e-17,7.903798559710851e-14,1.5392396813234922e-10,7.512951419427571e-08,1.9434496006705588e-05,0.0011843169149533053,0.09155193059305404,0.7966810950007601,0.10673443163539394,0.0037714383688901734,5.716125261777213e-05,1.1638087214018476e-07,7.392693013571946e-11,7.730405251085695e-15,1.3107299706921626e-19,3.14708407417841e-25,5.542513867870254e-54,4.3128093227906197e-85,66.04193962330305
274,1.0759769345074656e-22,9.640977230638765e-18,7.231407085659528e-14,1.4266255422518766e-10,7.068787591556421e-08,1.8606526635637705e-05,0.0011551083237997023,0.0909548553964594,0.793555652257307,0.11017416522296275,0.004076400443920882,6.499939992284113e-05,1.4150127189895143e-07,9.7098125191052e-11,1.107221632858701e-14,2.0676137129275293e-19,5.509381828944259e-25,1.2484496403935979e-53,1.332066549115531e-84,66.50018030431119
275,9.6389361183201e-23,8.722613835833509e-18,6.616630070983273e-14,1.3223085656437512e-10,6.650965205398301e-08,1.7813221180370006e-05,0.0011265181344749758,0.0903490189995398,0.7903510666476832,0.11367909395223738,0.004402436427653794,7.381412689955369e-05,1.7172114722734442e-07,1.2721899487367804e-10,1.5809979559952095e-14,3.24935439642952e-19,9.602284938310942e-25,2.880145041403104e-53,4.310804532370608e-84,66.96160054853222
276,8.635520258079992e-23,7.89229231104819e-18,6.054490067670451e-14,1.2256717014847836e-10,6.257907534864179e-08,1.705312275057672e-05,0.0010985337065879874,0.08973443125623028,0.7870670074975574,0.1172483122647704,0.004750678306359736,8.371297354104106e-05,2.080042026309966e-07,1.6627434565616925e-10,2.2505595779992807e-14,5.087373392119042e-19,1.6661738688249023e-24,6.798939964278318e-53,1.4592701298129965e-83,67.42622241778342
277,7.737146524999874e-23,7.14151195802071e-18,5.5404422184226015e-14,1.1361440639780941e-10,5.888132551947505e-08,1.632483507701155e-05,0.001071142639819406,0.08911110726989645,0.7837031811669486,0.1208808255195763,0.005122294358882151,9.481351643188421e-05,2.5148155510843547e-07,2.1678574243002984e-10,3.193825207347609e-14,7.935193463831682e-19,2.8783146973638778e-24,1.6407205907351824e-52,5.15817656691584e-83,67.89406812696109
278,6.93275033563539e-23,6.46259743018658e-18,5.070336548436779e-14,1.0531974710393547e-10,5.5402472479449474e-08,1.5627020000253506e-05,0.0010443327657171278,0.0884790670603154,0.7802593280849586,0.12457555263080751,0.005518489055042957,0.00010724411525276693,3.0347806917214166e-07,2.8194810818491676e-10,4.5184881532140104e-14,1.233072240122999e-18,4.950261196997763e-24,4.04348327036514e-52,1.9003640066407382e-82,68.36516004510239
279,6.212438526768773e-23,5.848618333384877e-18,4.6403835431506543e-14,9.763432425730693e-11,5.212942292531599e-08,1.4958395060986606e-05,0.001018092139568884,0.08783833518378925,0.7767352193083259,0.1283313291565993,0.0059405029789102665,0.00012114470238998209,3.6554238915200357e-07,3.657988292694646e-10,6.372905769718276e-14,1.908919413231065e-18,8.476000869670798e-24,1.0165823942383255e-51,7.283025898689536e-82,68.83952069645497
280,5.567364925880807e-23,5.2933166643463e-18,4.2471227267903406e-14,9.051292383372119e-11,4.9049870110089445e-08,1.4317731188174032e-05,0.000992409032370799,0.08718894030569517,0.7731306525873853,0.13214691082809715,0.006389612801155142,0.0001366676190341387,4.394811324650377e-07,4.734265619426642e-10,8.960788403549128e-14,2.944130239837227e-18,1.4448728102770543e-23,2.6044158359278336e-51,2.897556429493857e-81,69.31717276155408
281,4.989619155346439e-23,4.7910413244846985e-18,3.887393981090006e-14,8.391371176042523e-11,4.6152246611492455e-08,1.3703850481606787e-05,0.0009672719229112806,0.08653091472499287,0.7694454479237957,0.1360209775029083,0.006867131327718103,0.00015397850187581321,5.273977632558458e-07,6.112284177854631e-10,1.2560948978513205e-13,4.523768942804501e-18,2.4521572371001716e-23,6.791248918647175e-51,1.1941592683801652e-80,69.7981390783066
282,4.4721272642737355e-23,4.336689020291114e-18,3.5583113660025745e-14,7.779798041277789e-11,4.3425679920976854e-08,1.3115624085383636e-05,0.0009426694899885488,0.08586429385036616,0.7656794426054223,0.1399521375220809,0.007374407655038581,0.00017325722537353994,6.31736729495641e-07,7.872259754460669e-10,1.7553771842139306e-13,6.925048258620639e-18,4.1433638569876085e-23,1.8002236008203556e-50,5.0865301744697145e-80,70.28244264308348
283,4.0085629307801246e-23,3.925650928339382e-18,3.257239224766275e-14,7.212991411328399e-11,4.0859950687891756e-08,1.2551970148991263e-05,0.0009185906047807085,0.08518911562788803,0.7618324857047135,0.1439389324443915,0.007912827465147997,0.00019469890559907518,7.553335198306315e-07,1.011452679420861e-09,2.445657604586285e-13,1.0561622766988197e-17,6.970302379660129e-23,4.8448575783968905e-50,2.2339873937853247e-79,70.77010661181889
284,3.5932681107045076e-23,3.5537645632079414e-18,2.981770374483326e-14,6.687637221697663e-11,3.8445453462685176e-08,1.2011851872742891e-05,0.0008950243233865604,0.0845054199202822,0.7579044320278984,0.1479798421261911,0.008483813496984459,0.000218514972876548,9.014713810908709e-07,1.296427709764306e-09,3.397071791721757e-13,1.6048406552013503e-17,1.1674907999580163e-22,1.3219871261994073e-49,1.0091617019610429e-78,71.26115430111746
285,3.2211821279367585e-23,3.217270341128321e-18,2.7297062005599634e-14,6.20066884712676e-11,3.617315979189756e-08,1.149427563442304e-05,0.0008719598795548702,0.08381324783805764,0.7538951355034071,0.1520732901092612,0.009088826233304443,0.0002449343218458043,1.0739455356992713e-06,1.6577344204006187e-09,4.704414416292283e-13,2.4296074537211788e-17,1.9470181034202335e-22,3.652176677995635e-49,4.67661924575643e-78,71.75560918936928
286,2.8877783081624955e-23,2.9127723814299997e-18,2.4990384890844496e-14,5.7492485435165665e-11,3.4034583526163655e-08,1.0998289194098756e-05,0.0008493866776204731,0.08311264102304453,0.749804441998908,0.15621764927314286,0.00972936484554187,0.00027420454921959684,1.2771358530346154e-06,2.1147250460295466e-09,6.495422545715098e-13,3.6648342811321205e-17,3.23306531079604e-22,1.020030979991704e-48,2.217237591964879e-77,72.25349491787215
287,2.589007353174156e-23,2.6372031323482058e-18,2.287932845588198e-14,5.33075028322504e-11,3.202174821026563e-08,1.0522979974119492e-05,0.0008272942856634028,0.08240364088496152,0.7456321815574743,0.1604112477022426,0.010406968441876023,0.0003065932913943166,1.5160890634458718e-06,2.6913776879340053e-09,8.941714261797796e-13,5.508068983635662e-17,5.345670768206925e-22,2.875688375559731e-48,1.0724205005222274e-76,72.7548352919623
288,2.3212467381973593e-23,2.387791447986401e-18,2.0947135617924554e-14,4.942743879524565e-11,3.01271564319346e-08,1.0067473411453797e-05,0.0008056724289090663,0.08168628779200174,0.7413781600444034,0.16465237471152772,0.011123217666574129,0.00034238967624142415,1.796611762102475e-06,3.4173367535084406e-09,1.227319539552505e-12,8.248703102409808e-17,8.801374634611312e-22,8.170286821690945e-48,5.275925245360929e-76,73.2596542821523
289,2.081255490936971e-23,2.1620337795374662e-18,1.9178498039493964e-14,4.582980303699909e-11,2.8343761013087588e-08,9.63093137957282e-06,0.0007845109833850492,0.08096062021650713,0.7370421501972829,0.16893928696806365,0.01187973670139598,0.0003819059058842942,2.12537563703267e-06,4.329174222654177e-09,1.6796985950057626e-12,1.230919021091994e-16,1.4430415137349494e-21,2.335443521537733e-47,2.631864147064804e-75,73.7679760252773
290,1.8661337792511444e-23,1.9576681766878794e-18,1.755943007376459e-14,4.2493781054378497e-11,2.6664937933974653e-08,9.212550677197043e-06,0.0007637999698510544,0.08022667383710146,0.7326238820729651,0.1732702146386617,0.01267819572242175,0.00042547899008596435,2.510036577324846e-06,5.471916567647624e-09,2.2922224462131578e-12,1.8304120307924897e-16,2.3561818141618128e-21,6.704649823462359e-47,1.326939827538817e-74,74.27982482564919
291,1.6732867953266213e-23,1.772650824757778e-18,1.6077153718180515e-14,3.940010853789825e-11,2.5084460887044675e-08,8.811561581303584e-06,0.0007435295480175018,0.07948448059883065,0.7281230328861226,0.17764336748677867,0.013520313868122667,0.000473472653078591,2.9593695804897195e-06,6.900891135306067e-09,3.119250231724882e-12,2.712462531538269e-16,3.8314603040092795e-21,1.9295816684784042e-46,6.738958133743752e-74,74.79522515621821
292,1.500392478737268e-23,1.6051348698915024e-18,1.4719993614407516e-14,3.653095522139589e-11,2.359647736332006e-08,8.427226461877794e-06,0.0007236900110679534,0.07873406773309276,0.7235392162350763,0.1820569408342972,0.014407862776799655,0.000526279440300638,3.483421690705124e-06,8.683956650424422e-09,4.232818545993184e-12,4.0058623261866904e-16,6.205426710663446e-21,5.55651985697732e-46,3.4352340480481983e-73,75.31420165974372
293,1.34537266949102e-23,1.4534513087774775e-18,1.3477281216493345e-14,3.3869817463127917e-11,2.219548617977315e-08,8.058838455982576e-06,0.0007042717805003342,0.07797545673935279,0.7188719707116744,0.18650912129586972,0.015342670753655276,0.0005843230556255117,4.093685572041906e-06,1.0904195639070494e-08,5.728152967525872e-12,5.896163980409882e-16,1.0010583708195741e-20,1.5978396391130106e-45,1.7512406651451076e-72,75.8367791499719
294,1.2063673257187432e-23,1.316091741190469e-18,1.2339267325644647e-14,3.140141890242053e-11,2.087631636150739e-08,7.705720198795803e-06,0.0006852654013013229,0.07720866233086791,0.7141207478928906,0.1909980921852534,0.016326627629769278,0.0006480609643296924,4.8032967647494166e-06,1.3663162524646161e-08,7.7308328509897e-12,8.649884071828663e-16,1.6086394184617722e-20,4.5788536460468064e-45,8.89403588828226e-72,76.36298261282242
295,1.0817114795844631e-23,1.1916928033474855e-18,1.1297042259978327e-14,2.9111618585025854e-11,1.9634107297634765e-08,7.367222609355118e-06,0.0006666615374682395,0.07643369134686484,0.7092848997129241,0.1955220384841089,0.01736169037705394,0.0007179873023299616,5.627258202581766e-06,1.7084800574456653e-08,1.0406090279514072e-11,1.2648711282495425e-15,2.5751542554169324e-20,1.3047877226662366e-44,4.482134489852475e-71,76.89283720758313
296,9.699146397796962e-24,1.0790221178464198e-18,1.0342462991457357e-14,2.6987325995635998e-11,1.8464290094490117e-08,7.042723728826965e-06,0.000648450967892296,0.07565054163385712,0.7043636652155953,0.20007915125418202,0.018449889544910728,0.0007946361382063944,6.5826962022287185e-06,2.132016459067551e-08,1.3970861616928168e-11,1.843774378399536e-15,4.107043944558238e-20,3.6890229101783594e-44,2.232045808519658e-70,77.4263682681127
